age,education_level,years_experience,job_level,gender,industry,city,hours_per_week,remote_ratio,salary
27,4,12,5,1,0,0,35,100,74568.29407591763
20,2,23,2,2,3,3,40,100,74554.83331070819
41,4,20,1,1,2,0,55,50,68706.67823483978
36,4,3,1,1,1,2,58,50,41859.09291393813
26,3,6,3,2,5,4,51,100,52915.28141525148
44,1,11,4,0,3,0,32,50,65189.20323407612
23,3,12,1,2,2,2,40,0,54312.46563573604
55,5,15,4,2,0,3,52,0,77492.83878716295
25,4,5,3,0,3,2,54,50,57987.700799739796
50,4,13,2,2,3,4,41,100,63092.174136779046
38,2,30,2,1,4,3,30,50,82453.49139667186
58,3,35,4,0,3,0,33,50,105542.9385090884
46,2,36,4,2,0,0,49,100,105683.07248343546
29,4,34,1,1,3,2,30,100,89778.70567994547
45,3,9,3,0,1,0,35,0,59081.822335990975
38,3,16,2,2,3,3,31,0,68418.87933568188
58,5,29,1,0,3,3,56,50,86611.5300832187
22,5,6,5,1,1,0,42,0,69832.02337615305
32,1,17,1,1,0,2,45,100,54802.86719314461
47,5,18,4,0,2,0,40,100,80603.89534329363
39,3,14,5,1,4,1,43,0,81639.01963207709
47,5,38,1,1,2,0,35,50,95708.15983472117
27,1,21,3,0,0,4,45,0,75842.5558564696
58,4,38,2,0,0,0,46,100,97856.79060476334
20,5,29,5,2,1,1,39,0,102096.56226198407
22,3,19,3,2,2,4,58,0,73433.85660457295
32,4,31,1,0,3,2,50,100,85602.25815919478
47,3,24,4,1,1,4,51,50,87533.78175719679
44,4,22,4,1,1,3,55,100,91377.5775031089
52,3,4,3,0,4,1,42,0,48565.80636685916
57,5,29,4,0,1,3,42,100,94913.09963189477
25,5,38,2,0,2,3,31,50,100792.10222486492
51,1,26,3,1,0,4,30,50,81615.44297063239
40,4,36,3,2,4,4,52,50,102789.5520655493
35,1,6,4,2,3,3,30,50,55823.38181521703
40,2,4,3,1,2,2,59,0,47988.9444145801
30,5,14,1,2,3,0,36,0,60721.86292248171
56,4,7,5,0,1,0,42,0,66577.27301509991
55,1,8,5,0,2,1,46,0,63925.850451237755
54,1,10,4,1,4,4,38,50,63800.375011809
38,2,21,2,1,4,0,42,50,66067.24196124414
39,1,33,2,0,3,2,45,0,88710.49304989442
37,3,34,4,0,0,1,34,0,98267.13804234883
33,5,12,4,1,4,4,51,100,70726.66347101807
34,1,10,3,1,3,0,59,50,62114.14901861184
50,1,31,2,0,0,3,36,0,82324.68763517898
20,2,14,5,0,2,2,30,0,76963.51842415151
22,3,37,4,2,4,2,37,0,109309.19682764275
35,1,0,5,2,4,4,35,0,54009.290973521754
42,5,23,5,0,3,2,41,0,91134.25226564881
30,5,39,2,1,4,4,31,50,102878.45872813316
31,1,21,5,2,3,2,30,100,81533.88360502243
29,3,2,3,2,4,0,44,100,49706.41559750037
51,5,13,3,0,3,4,46,100,68163.33684010697
35,5,1,2,1,4,2,49,50,48867.72931265615
27,3,31,3,1,2,0,32,0,93732.62326283692
57,3,37,4,0,2,0,59,100,105365.25810632519
31,1,32,2,1,3,0,56,0,84870.49449794208
43,4,5,5,0,2,4,35,100,66286.43163701938
47,2,38,4,1,3,4,45,50,105790.87980097054
27,4,24,2,0,3,2,39,100,77193.36891045865
47,4,33,5,1,1,3,42,100,106815.64002385581
55,5,10,5,0,2,3,37,0,73917.84119042459
45,3,36,5,0,1,1,46,0,105960.30473480403
27,5,6,5,1,1,3,57,100,70650.00851403174
47,2,21,5,0,4,3,36,50,84154.37568732617
47,1,38,2,2,3,2,53,50,92793.41525036248
56,2,9,3,1,0,4,34,0,58952.46793773719
55,5,20,5,0,1,3,37,100,90484.24898272486
46,5,5,4,1,4,1,58,100,61805.09397522008
36,5,0,2,1,2,2,56,100,45281.68876048707
28,5,33,1,0,0,0,30,50,88498.52395990833
52,4,13,3,2,3,0,31,50,65388.770867100495
39,1,35,4,1,4,1,33,100,98792.04397938041
32,4,26,5,2,0,4,30,100,96236.62022734857
47,5,8,2,2,3,0,58,50,55413.46140915894
48,3,5,2,0,3,4,50,0,45677.36972194525
32,4,30,5,0,0,3,39,100,102971.49689202741
54,5,16,4,1,4,3,32,50,74050.70444083643
25,5,35,2,0,0,3,31,0,97489.60266053118
37,1,20,3,1,1,0,36,50,71198.6399791536
24,2,26,4,1,3,0,31,100,87676.3129675286
44,4,27,5,2,2,4,54,50,98691.22159168178
21,4,15,4,0,0,4,35,100,76760.35601102433
29,4,34,4,2,0,1,37,50,102713.78914663436
49,5,35,1,1,3,5,32,50,91574.56344177778
24,1,34,5,2,3,2,50,100,103161.74962181906
52,5,18,3,0,0,2,48,100,74910.80050234517
20,5,20,5,2,2,3,38,100,88210.34353511212
37,3,32,1,2,3,1,30,50,84507.28853111491
51,1,22,5,1,3,4,37,100,84337.1321058902
30,4,5,5,0,1,0,35,50,63386.77907756132
40,2,31,3,0,4,1,52,0,87448.18808618851
45,4,21,1,0,1,1,31,50,69243.34415244864
44,5,2,5,2,2,3,52,100,63904.985775116984
41,1,34,5,2,4,4,43,0,104375.47329073767
46,1,15,2,1,0,2,30,0,56696.10182042347
32,1,24,5,2,2,2,36,0,88778.2135783497
52,3,16,3,0,2,2,40,100,67877.81925603483
53,4,38,2,2,1,1,45,0,103420.17945954288
54,3,12,1,2,4,0,53,100,53387.819135992635
20,2,27,4,2,2,4,31,0,87021.26830028398
40,5,10,3,1,4,0,55,0,65604.09358526363
25,3,9,1,0,0,2,47,0,49334.199933090575
47,3,38,2,0,4,0,48,0,99415.82298252072
36,5,23,4,2,1,1,39,0,89935.47892366113
24,1,37,1,0,1,3,33,50,90834.25799340974
50,5,23,3,2,2,0,53,0,83730.0143265331
24,4,32,2,2,4,0,57,50,92725.75190658597
57,5,16,3,2,1,0,32,100,72677.83806249508
22,1,35,3,1,3,2,42,100,94936.50573165316
42,5,34,2,0,1,0,35,0,95026.9307091095
56,3,5,5,2,0,4,58,100,65701.76583461807
56,2,15,3,0,3,1,39,0,68408.23916872374
29,3,27,2,1,4,4,56,50,82520.94761726473
29,2,31,3,1,2,4,37,100,91186.25018499365
38,5,25,5,2,3,2,39,0,98886.94908039681
36,4,10,2,1,1,0,31,0,59906.75234293472
40,5,24,1,1,2,1,49,100,76208.71314324012
33,1,30,1,1,2,1,44,100,78098.80984746279
28,5,20,1,1,2,1,30,100,73104.24960941638
20,2,2,4,1,2,0,40,0,51612.82238492494
32,3,11,3,1,4,1,53,0,63023.92772626038
23,4,39,3,0,4,1,30,0,105703.58294214998
20,5,24,2,1,4,3,57,50,83703.47573862756
59,5,16,4,0,1,3,54,0,78511.09746008697
51,3,37,3,2,4,1,51,0,102521.0636191635
53,4,35,2,1,2,4,45,0,99748.07932656938
47,5,35,5,1,3,0,41,100,114508.72687807895
50,5,18,3,0,3,4,59,0,76506.49647268408
27,2,1,3,1,3,4,58,50,47148.364342047804
58,2,16,5,0,3,0,41,50,78872.50687469904
45,1,29,5,0,3,0,48,100,92404.6569104219
53,3,9,3,1,0,2,42,50,57175.93209093268
22,4,34,5,2,3,2,37,50,108378.39022608832
31,5,35,2,2,3,2,31,0,98207.80455322536
20,5,32,3,2,3,1,56,0,96802.63718168442
24,1,0,3,0,1,1,48,0,42062.07314681006
49,5,17,1,0,0,1,43,0,64450.24397134769
49,3,3,3,1,3,2,52,0,48693.71882109594
36,1,26,1,0,4,0,56,50,70118.56032180433
42,3,24,5,2,1,1,30,0,92615.14498406212
34,1,27,5,1,0,0,54,50,93499.06713365123
56,5,21,2,2,4,2,55,100,75805.01258983536
40,1,24,1,1,4,0,38,50,70960.44089642074
33,2,16,3,2,1,1,48,0,66602.37886526083
21,4,11,1,1,4,0,43,0,55006.36212646584
30,5,15,5,2,2,2,33,0,81675.38654088452
58,4,36,5,0,1,1,31,100,110323.53237728016
57,5,15,2,2,1,1,39,100,65709.9368336267
53,4,16,5,1,2,2,56,50,81813.91668646278
57,2,30,1,2,1,4,58,50,75937.03353741333
53,4,14,3,0,4,3,44,0,69764.85641514865
37,1,12,3,1,4,2,30,0,60808.94461152136
49,4,39,1,0,4,0,58,0,97773.27487787469
34,5,26,2,2,2,4,40,50,87345.04019711126
46,3,20,3,1,4,2,45,0,76650.21817230094
53,4,1,1,2,2,3,42,50,37404.597524660596
57,4,7,1,1,2,1,37,50,47659.015575283054
52,4,6,5,0,2,3,56,0,67045.78577369012
43,5,9,5,0,1,3,38,0,73037.11020658737
34,4,3,2,0,0,2,44,50,45601.934247622645
49,5,35,2,2,2,1,54,50,96125.50622388603
36,5,34,2,1,4,1,55,50,96808.74044732783
24,3,2,1,0,2,3,58,50,40318.19744711897
48,1,17,1,2,3,2,34,100,56622.83902529713
23,5,23,5,2,1,1,50,0,94972.23391649494
29,2,31,3,1,4,1,50,50,87702.9819018338
36,4,33,2,0,1,0,51,100,90368.11907578043
29,2,1,4,2,1,3,49,100,50371.37782901242
36,4,1,2,0,3,4,47,50,41798.85000958526
39,3,9,5,1,2,3,31,100,69863.481564161
43,5,22,1,0,4,2,57,100,70153.25766921486
24,1,14,5,0,0,5,51,100,75496.48803150382
53,5,11,5,2,5,1,34,0,79085.55687175102
25,4,16,5,2,0,0,49,50,84816.50445131445
21,1,17,4,1,0,1,45,0,70631.6454845637
32,5,13,4,1,2,1,45,100,76115.73753340176
30,1,16,2,1,0,4,51,100,59771.62830809746
35,3,11,5,1,2,1,33,0,70993.04721741595
50,3,15,3,1,0,2,55,50,70305.13771557658
30,5,31,2,2,2,4,49,100,92092.74468402131
35,2,22,2,1,4,4,51,0,70831.67767869779
27,4,37,5,2,1,0,40,0,113099.39235771423
23,5,33,2,1,3,2,58,0,93301.16253742478
59,5,33,5,2,2,4,49,0,109193.88604281172
23,3,15,2,0,3,3,58,50,66242.83403902802
44,1,33,1,2,1,2,45,100,80740.04831032213
22,4,39,2,2,4,3,54,100,105134.86983108522
51,1,6,2,2,1,0,58,50,43957.73737829784
22,4,32,3,1,3,0,52,100,97088.85846933017
46,2,3,1,2,4,1,41,0,40398.48601680324
48,3,6,1,2,0,3,58,100,42318.71538564881
51,2,17,1,1,0,3,35,0,60117.4329991431
38,5,3,2,0,2,0,45,50,46835.57955959188
40,3,10,4,2,0,3,48,100,69694.65427442204
24,5,19,2,1,3,2,40,100,76102.20941102384
37,2,10,5,0,0,1,41,50,70319.42252362325
47,4,14,3,2,2,1,33,0,69047.34333882981
41,5,16,1,0,4,2,42,100,62960.52409016498
40,1,33,5,2,0,4,31,0,100181.15144535145
25,4,11,5,2,2,3,48,100,77398.84580345835
20,4,27,4,0,0,4,40,50,93835.86107201365
24,2,34,1,0,0,4,30,100,87526.52450564381
31,2,7,2,0,3,3,38,0,52138.286530213896
45,3,26,1,2,2,0,39,100,74798.02538266205
53,3,21,3,2,2,3,32,50,77140.5818065583
33,1,23,1,1,5,0,37,0,65976.87160561526
45,4,1,5,1,1,2,45,50,57825.74986872536
46,1,30,5,1,2,0,33,0,96774.38884863623
28,1,21,2,2,3,4,40,0,68424.85123575598
45,2,0,2,0,0,4,37,100,40317.00859257083
41,1,13,2,1,4,4,36,50,56280.444038479516
49,1,24,3,2,0,0,49,50,79553.03620549422
36,5,35,1,0,4,4,44,100,93661.06500080318
45,3,35,4,1,3,1,52,0,104955.26788224468
55,3,2,1,0,1,3,57,100,39304.581836167396
20,4,4,2,0,2,4,37,50,49990.28490393978
27,3,0,3,1,3,0,39,0,46467.76061944615
54,4,18,1,1,4,4,48,50,61953.36688745443
34,5,32,5,2,2,0,34,0,107160.56630516783
41,3,29,1,0,4,3,56,0,77699.81337070206
33,5,11,5,1,0,0,32,100,79506.51476971964
45,3,9,1,1,0,3,36,50,51382.93064572259
47,3,33,1,0,0,4,35,100,85989.33580938686
42,5,15,1,0,2,1,46,100,63262.798864689714
33,1,39,2,0,1,4,39,100,98335.72068522619
43,1,28,5,1,1,3,50,50,92962.38313675583
21,1,14,3,1,4,2,58,50,65478.44701150736
45,1,10,4,2,1,2,58,0,65584.89232521449
33,3,33,5,0,1,2,49,0,105646.09278040726
26,2,35,2,1,4,4,44,0,89930.7123598426
22,5,29,5,1,4,0,31,0,103132.05474440235
42,2,34,3,0,4,1,30,100,97138.93247210611
37,2,8,5,1,2,1,41,0,67128.77060436374
57,4,17,2,0,4,4,42,50,69070.78507466135
54,1,18,2,1,2,3,41,0,62260.31925763652
34,3,38,4,0,2,4,41,50,108144.32307509644
44,1,3,3,0,2,2,36,100,47158.14108686833
56,1,5,4,1,4,3,36,100,53608.986170132994
47,2,32,1,0,1,1,35,50,81198.59308381876
29,4,31,2,2,1,4,42,100,91022.3870722315
58,1,15,4,2,4,0,50,50,70733.37300002338
36,5,10,2,0,1,0,38,50,60113.48302697648
58,5,21,2,2,4,1,45,50,76130.23495914799
41,1,35,1,1,2,3,31,100,84311.03331253579
45,2,22,2,1,0,2,56,0,74096.07157109796
44,2,25,4,0,3,0,40,100,87689.83238994105
36,3,30,3,1,4,0,59,100,91405.79913690341
32,4,28,5,1,2,4,32,100,103313.62246685635
39,2,4,4,2,0,1,38,100,53681.57018798093
44,3,37,1,1,5,0,41,100,89249.43521093595
23,5,24,5,1,3,4,58,0,91295.82017039483
29,5,33,2,2,1,3,31,0,95602.46759689755
22,5,11,4,0,1,0,48,50,74620.17533996218
37,1,21,5,0,2,1,35,0,86469.05534726464
55,4,8,4,2,3,4,55,100,63816.262253654306
41,3,19,2,2,2,3,52,50,67932.7232380977
53,4,28,4,1,1,4,47,100,90400.83237548024
27,1,28,1,1,2,2,42,50,72671.59961299867
59,3,26,5,0,0,1,43,100,92808.75006471718
38,3,16,5,0,3,1,37,50,82507.67764001277
56,2,4,5,2,1,0,38,50,60341.80227767843
25,4,12,4,1,2,4,42,0,71135.70409362312
45,4,14,2,2,3,3,59,50,62587.13833956677
53,2,14,4,0,2,0,46,0,67294.80719556773
25,5,17,4,0,1,1,35,0,77921.29450135611
56,1,1,5,2,3,4,49,0,51461.4390719372
52,4,22,2,1,1,3,39,50,77574.94212260385
41,2,12,3,1,0,1,40,0,59217.92850208833
40,3,3,2,2,0,3,39,0,46581.35420061344
25,2,24,4,0,4,4,50,50,91002.75816488554
25,5,10,1,2,3,3,35,50,54167.0081890544
23,1,11,2,2,0,0,35,100,54208.36864555631
49,5,12,5,1,4,0,44,100,78101.68873661265
30,3,8,1,0,3,4,36,50,45428.600784733004
49,3,37,3,0,1,1,54,0,99386.03469387734
50,3,5,3,1,2,2,41,50,52552.09931531629
43,3,9,1,0,2,2,49,50,49419.15452344263
28,2,22,3,0,1,2,38,100,80926.60534701409
22,3,14,1,1,0,1,30,100,55697.87698714077
50,3,22,4,0,2,0,54,50,82354.28204559436
59,2,39,1,0,5,0,57,0,90647.90962275739
56,3,36,4,2,4,0,53,50,107394.49023616634
55,5,33,5,0,4,4,45,50,108358.46149894323
43,5,15,5,2,1,0,47,100,85838.75512277086
50,4,31,3,2,3,0,52,0,95163.87646876206
25,5,37,1,2,0,0,36,100,98681.53270066791
21,1,39,4,1,0,2,47,0,105644.68254730325
39,1,4,5,1,1,3,37,50,57638.75352088372
47,1,16,5,0,2,0,51,50,76469.10000866035
30,2,21,5,2,0,3,44,0,88222.99856601562
23,5,38,3,0,0,0,35,0,107548.53221759925
34,1,17,5,0,4,2,57,50,78577.77901037899
25,4,27,2,0,4,2,56,0,83680.82016382122
49,2,12,3,0,4,3,50,50,61617.850199892084
57,4,0,1,0,0,2,41,0,39058.01690710724
21,5,18,2,2,0,4,56,100,72493.39732674051
30,4,3,3,2,2,1,53,100,50076.4371433808
27,3,2,4,2,2,0,44,100,52962.27600451828
45,2,9,2,1,2,2,58,100,52599.75957381313
24,4,27,2,2,3,1,39,100,80862.98159995381
25,4,33,2,2,0,3,38,100,93982.77904450746
45,2,38,5,2,0,3,43,100,108664.20925615216
23,2,18,5,1,1,3,50,100,79487.25853166054
38,1,35,1,0,1,0,43,0,85223.71469356107
39,5,2,1,1,3,1,46,0,40260.602451459556
52,4,22,1,2,1,1,40,100,72370.26384466104
39,4,16,5,2,2,1,35,100,79578.0159061703
31,2,6,4,1,3,3,41,100,58829.13465023018
20,2,25,1,0,3,3,57,0,70538.02221460406
45,5,17,3,1,3,0,46,0,75776.38838222441
33,2,5,5,1,4,4,58,50,61001.547829181174
57,3,30,4,2,1,1,34,50,94498.41329870635
56,3,28,3,1,0,0,35,50,83347.50216209468
30,3,8,3,1,4,3,32,0,55515.60082689206
55,3,34,5,1,2,4,57,0,103609.41431448403
32,5,16,2,1,4,2,30,0,67759.83840948602
22,4,11,4,1,2,4,47,0,70772.28398184116
52,3,35,5,1,0,0,43,100,111748.84517132287
25,2,23,2,2,0,4,41,50,75773.54700475409
29,3,9,5,2,1,3,41,50,71096.40716728062
24,5,29,5,2,4,4,40,50,106746.89805082984
42,2,28,3,2,0,3,57,100,88331.52612209352
29,3,38,5,1,2,4,48,100,116684.0791202074
21,4,9,2,1,0,0,32,50,56921.27705837861
32,2,38,3,1,1,2,31,100,102095.97844038147
59,2,27,2,1,2,1,51,0,76866.26919753877
21,4,17,2,2,3,4,36,100,65798.27046334516
39,2,16,3,2,1,2,50,50,69535.3031389139
20,3,10,2,1,1,4,52,50,53783.89941036173
56,2,0,1,1,3,2,41,100,34087.936818880655
28,3,16,5,1,0,3,48,0,83520.91281014457
36,4,35,3,1,1,2,56,0,100477.11386931712
28,1,35,3,0,3,1,50,50,95530.79634202582
30,4,8,1,0,3,2,42,50,49430.93632291078
34,3,27,1,0,1,1,48,100,78496.52929268636
43,5,32,1,0,4,1,33,0,89362.67664472823
57,4,2,1,1,1,2,51,100,42405.88712530548
54,5,7,4,1,4,1,41,50,67097.30744548528
49,5,5,3,1,0,1,59,100,56512.99725704304
50,3,5,2,0,3,3,33,50,53686.682531666294
24,3,28,3,0,2,0,42,50,87556.70629634804
33,1,36,3,2,1,3,49,100,95504.4736870301
30,2,11,3,0,2,0,36,100,58863.601319565976
28,4,8,1,2,0,0,35,50,50008.84627154222
53,3,18,1,0,1,3,41,0,63427.95551837358
31,4,16,4,0,2,1,41,0,76628.18144153328
54,5,31,3,0,0,3,45,50,99132.65300819227
54,2,34,5,0,4,1,42,100,105587.50924931583
20,1,13,4,1,0,3,46,50,68331.8819962646
59,4,15,1,2,1,3,37,0,56678.77836805226
41,2,20,3,1,1,4,30,50,73514.70675392904
48,1,11,1,0,1,2,41,50,49633.448739755884
27,4,23,2,0,0,3,54,50,75498.4875058583
30,2,33,1,0,1,2,49,0,81637.83503710348
56,3,7,1,0,0,1,36,0,46490.73600033354
33,4,20,4,0,3,4,50,100,82952.51597671348
49,2,7,2,2,3,4,41,100,48409.850376803464
54,1,27,5,1,3,0,55,0,92058.0035707629
40,2,15,5,0,2,2,48,0,78364.46860553646
56,3,9,5,2,3,4,42,50,68700.62451141149
24,4,14,3,1,3,1,53,100,66385.80331361828
38,4,3,5,1,0,0,59,100,62422.32161287864
33,4,25,3,1,0,4,39,50,84520.61104658962
45,3,14,1,0,1,1,31,100,59015.93671755808
23,1,35,5,0,1,2,56,0,107631.26992458856
44,4,31,4,2,1,1,55,0,97394.62945870913
44,1,37,2,2,0,1,32,0,93368.0239457579
37,2,3,2,1,0,1,41,0,39050.44774072927
59,1,8,1,0,3,3,34,50,45411.849923745394
27,1,34,2,1,4,5,34,100,88774.78616437601
58,4,27,2,1,0,1,34,50,83746.29261625918
59,5,36,1,2,4,0,36,50,93974.62647343958
33,5,8,1,0,0,3,37,0,50044.92943741205
51,3,1,1,2,0,1,53,50,35833.3320674115
57,3,2,4,0,2,1,56,50,52076.28766373891
52,5,4,1,1,4,4,48,50,46499.322995314
42,2,9,1,1,2,3,53,0,44488.79701967223
34,4,27,1,1,3,1,45,50,75342.52294844687
52,4,14,5,0,2,1,39,0,81926.1114077404
44,2,13,5,1,2,2,42,0,73883.50499899608
36,2,22,4,0,3,0,31,100,79020.70888190802
52,5,12,4,0,4,0,33,50,74921.37498190507
21,3,15,2,2,1,4,31,0,61754.79858771032
33,2,29,5,1,0,3,50,100,96229.30309587659
59,3,39,4,2,4,1,32,100,109511.3605389855
59,1,7,4,0,3,3,39,100,54807.219335283306
58,4,16,2,1,2,4,55,0,68189.37468377911
25,5,29,1,1,1,2,40,0,82296.73587756006
25,4,16,3,0,2,4,32,50,66951.59734818459
22,5,34,2,1,0,0,34,0,96715.10524784666
26,1,0,3,0,3,2,49,50,44673.17160062768
27,4,23,2,1,1,1,35,0,80011.32184125223
34,1,24,2,1,4,4,50,100,70446.27697419582
48,5,1,1,0,4,3,55,0,42477.58572112694
52,2,24,4,2,3,3,42,50,84067.50230528049
49,4,13,5,2,3,0,34,50,78042.35755719614
58,1,38,2,1,2,0,32,100,91233.44474379667
46,4,32,1,0,1,0,49,100,84747.81025187898
55,4,16,3,0,0,0,59,100,69883.272629453
48,4,30,4,0,3,1,41,50,94248.26029460957
57,3,9,2,1,1,2,58,0,52306.591681375205
52,1,5,3,2,3,0,32,0,49646.118396715574
56,1,38,2,2,3,4,48,50,91334.90620940784
46,4,24,5,1,4,1,44,50,94009.73575743905
52,2,37,5,2,1,2,39,50,110812.94423432277
23,4,36,4,0,4,1,54,50,109328.11882120668
41,3,29,3,0,4,3,55,0,92995.30174368477
21,5,33,5,2,1,1,35,100,110993.22164962399
29,3,17,1,2,4,1,45,0,59113.092084975295
24,2,23,4,2,2,3,44,50,84535.24557296536
29,4,26,2,0,0,3,55,100,83826.35525344472
52,1,26,3,0,0,3,31,0,79144.89288234935
57,4,38,3,1,2,5,46,50,107197.06384064778
32,2,20,1,1,3,3,45,50,62820.91598633959
50,1,18,5,0,4,0,32,50,79075.31041287334
55,3,38,3,0,0,4,48,0,105218.55948599637
43,5,22,1,1,1,4,33,0,72009.7754088807
34,5,38,1,1,3,3,49,0,96415.71400003608
48,4,14,2,0,0,2,58,50,65875.32649249578
27,3,1,1,2,4,1,59,0,38516.367219595726
24,2,34,4,0,0,4,34,100,95689.20495531974
48,5,19,3,2,4,0,42,100,75510.9659631791
23,3,27,4,0,3,2,49,50,90975.62793911515
31,4,14,1,1,2,2,57,100,58341.90625299132
21,1,15,1,1,4,0,31,50,52867.11125200087
46,4,32,4,1,4,1,56,0,105202.45356200698
50,4,11,2,0,3,1,41,50,61676.168723609364
55,3,38,1,0,3,3,46,50,87933.6344603067
55,5,38,4,0,1,0,39,0,114194.98817376036
45,3,19,4,2,3,0,52,50,77482.38040144967
46,1,28,3,0,0,0,38,50,83722.31512974417
24,3,2,2,2,4,3,38,100,40859.48034070914
39,2,4,5,2,2,4,56,50,62396.870832492314
30,4,1,4,2,3,1,46,100,54902.05750170236
29,5,22,3,1,4,3,38,50,85723.64017251786
59,1,25,5,2,2,3,43,0,90058.88383217424
57,4,25,3,2,1,3,46,0,84620.65638244747
25,3,6,3,1,0,0,46,100,53441.11458195248
27,2,9,2,2,1,3,31,50,49181.38986280889
42,3,4,1,0,3,4,55,50,41346.15785675614
45,4,11,2,0,0,2,56,50,59957.95784773747
31,1,31,5,1,1,3,44,100,94128.01054061182
45,5,30,2,1,4,4,40,100,91612.60111332095
32,4,21,1,2,3,0,51,100,69668.19631833695
59,1,16,2,2,1,2,54,100,60275.43988923274
37,4,19,2,2,0,1,34,100,69304.45166271199
44,2,19,2,1,0,1,38,100,65141.22910479257
52,3,7,4,2,2,0,38,0,61164.24954145237
59,5,33,4,0,0,0,43,0,104184.59645642534
31,1,22,2,0,0,1,37,50,65787.73057150767
55,5,37,1,2,3,0,40,50,100057.2435052926
23,5,27,1,1,0,1,41,100,78439.7232201644
24,5,12,1,0,2,0,36,0,60337.31827040351
56,1,28,1,1,0,1,32,100,73039.70230509044
27,1,7,3,0,2,4,55,0,53521.88526538885
47,5,10,2,2,4,0,32,0,59425.38492674403
50,3,17,2,2,2,1,43,0,65617.01235058348
28,4,24,3,1,3,0,33,0,84217.56516705074
48,5,21,1,2,1,1,54,100,70491.60115779
33,2,34,5,1,1,1,57,100,107232.38454896325
59,5,28,5,1,4,2,43,100,99118.69279430696
41,1,20,3,0,3,0,43,0,71610.75619862252
30,4,6,5,0,4,4,32,50,65462.91129245953
42,2,11,4,2,4,3,42,100,66768.10687267354
20,4,35,2,1,0,3,37,100,91081.9086024611
56,4,23,5,0,0,0,53,50,94797.72942612889
40,2,31,4,2,3,1,35,100,93347.38211756079
45,5,26,2,2,1,1,31,100,85107.63627016798
55,5,31,4,0,2,4,35,0,97096.99690143928
42,5,31,2,2,0,0,49,50,90274.58531806356
20,3,31,2,0,3,3,43,50,86476.35676997904
59,5,25,5,1,3,4,36,50,97579.5517295229
34,2,10,3,2,1,0,56,100,59917.934731343725
40,3,17,5,1,3,0,46,50,85766.52651054665
28,5,38,1,0,3,0,32,0,95818.9961212015
28,3,4,4,1,1,2,59,50,58228.261961870325
29,2,15,1,0,0,4,43,50,55445.02700254956
45,5,10,2,2,1,0,53,0,60546.195890215735
54,1,34,5,2,4,4,30,100,99766.66972670011
44,2,10,1,2,0,3,58,0,49410.56564754765
45,4,22,1,1,4,0,55,0,68947.2288910468
30,4,33,1,1,3,1,41,50,83886.71701931336
57,2,16,2,1,4,0,32,50,62719.249287631115
21,4,9,2,0,1,0,48,50,56653.73311707823
26,2,17,2,2,1,4,41,50,63779.50749923196
37,1,7,1,1,2,4,53,0,43254.011659118674
46,2,25,4,0,3,2,43,100,90010.68937025199
53,5,2,5,1,1,0,30,100,61060.61908991567
46,5,23,5,0,0,3,55,50,96076.11004636787
36,3,2,2,2,1,4,34,50,42521.58979499008
43,4,37,1,1,0,2,36,50,94152.51262296218
44,4,1,4,2,3,1,49,100,54292.547686543556
26,2,34,3,1,2,1,55,0,98038.39338849361
25,4,16,2,0,2,2,48,0,66837.8145209177
43,5,8,3,2,4,1,55,100,61970.053968914806
52,1,35,5,1,1,0,35,0,106557.02677161474
48,2,21,5,1,3,4,50,100,86453.33040504101
41,4,30,4,2,4,3,47,0,99235.09680009545
45,5,33,4,0,3,1,35,0,107006.49446484538
47,3,23,3,2,3,0,40,50,80918.11971217519
40,4,8,5,1,4,4,58,100,73021.4740561064
26,1,1,4,2,3,0,58,100,45514.29482537675
36,1,20,4,2,4,0,58,50,76584.5006694076
39,4,33,5,0,1,4,32,50,107388.66974004211
39,4,26,5,0,4,1,38,100,95357.93742656088
41,5,36,1,2,1,1,32,100,95384.35699818801
47,4,6,4,0,2,0,54,50,62470.36882472526
59,3,21,3,0,4,2,35,100,73199.66991813685
26,5,3,2,1,2,1,53,50,51912.46708350796
20,2,13,2,0,4,0,38,100,60525.61178677018
51,3,33,5,2,3,3,37,50,105885.64542663307
32,5,22,3,2,2,3,56,100,83701.62343652094
49,5,24,1,1,0,2,59,100,73550.15102061241
42,1,0,4,1,0,0,31,0,45116.99847293131
38,5,14,1,1,0,3,48,100,55447.630745288916
51,3,31,3,2,2,5,53,50,91068.64278070739
49,4,13,1,2,1,0,45,0,57262.47396765257
48,3,20,5,0,4,2,34,50,87053.72972404148
48,2,6,2,1,3,2,39,50,136476.0291705078
49,5,35,5,0,3,1,49,50,114400.68670353359
35,5,20,4,0,2,3,51,50,85175.30506000145
59,5,39,5,2,0,3,41,100,120550.91996036789
38,5,11,3,0,3,2,41,50,68176.65321771453
37,1,14,3,1,3,4,58,0,63270.938087407296
20,1,14,4,1,1,2,35,0,68748.96387353397
33,4,16,4,2,3,2,43,50,75715.29186293007
21,5,33,2,2,5,0,36,100,94366.84723934035
47,2,34,1,2,4,1,50,0,85369.50239258078
49,4,38,2,1,3,0,30,100,101673.43092378108
57,5,37,5,2,4,2,43,0,115616.65674312749
23,1,13,1,1,0,0,44,50,55515.15554410742
20,2,4,4,0,1,3,42,0,55181.68890342686
27,4,29,3,2,3,2,53,50,86528.25527396215
48,2,3,5,2,1,3,59,100,57582.504691295864
58,5,14,2,2,1,3,30,0,64124.68857062552
